1703581200000,42706.41,42726.96,42650.0,42650.01,295.65297
1703582100000,42650.0,42694.93,42595.86,42676.76,508.81395
1703583000000,42676.76,42711.1,42536.63,42557.95,502.25608
1703583900000,42557.95,42557.96,42150.0,42408.92,1971.10244
1703584800000,42408.91,42557.84,42361.11,42527.11,814.43121
1703585700000,42527.1,42571.09,42450.0,42565.29,437.18201
1703586600000,42565.3,42630.02,42553.0,42620.83,728.17258
1703587500000,42620.82,42676.33,42568.55,42644.88,782.22384
1703588400000,42644.87,42644.88,42567.78,42582.41,258.34897
1703589300000,42582.41,42666.7,42575.35,42621.79,381.94808
1703590200000,42621.79,42754.73,42610.94,42729.62,282.21068
1703591100000,42729.63,42729.63,42669.12,42685.55,335.65171
1703592000000,42685.56,42694.0,42627.92,42627.93,226.42494
1703592900000,42627.92,42736.0,42627.92,42707.42,188.37241
1703593800000,42707.41,42736.78,42668.0,42736.77,162.86259
1703594700000,42736.78,42799.74,42736.77,42766.88,436.66869
1703595600000,42766.88,42766.88,42745.06,42746.8,201.0503
1703596500000,42746.8,42765.0,42666.28,42675.25,297.11824
1703597400000,42675.26,42775.37,42623.9,42748.73,461.91195
1703598300000,42748.73,42757.31,42702.32,42714.68,271.27403
1703599200000,42714.68,42714.69,42648.02,42686.61,286.50444
1703600100000,42686.62,42827.68,42651.52,42775.56,431.65897
1703601000000,42775.56,42775.56,42672.93,42672.94,155.68926
1703601900000,42672.94,42707.86,42543.5,42600.0,451.53243
1703602800000,42599.99,42619.63,42418.3,42505.36,590.40556
1703603700000,42505.35,42650.0,42493.51,42650.0,317.79276
1703604600000,42650.0,42750.01,42576.1,42576.1,326.56032
1703605500000,42576.1,42592.58,42250.0,42391.5,794.59479
1703606400000,42391.51,42434.2,42235.36,42268.78,609.06266
1703607300000,42268.78,42330.0,42083.0,42285.45,1131.76509
1703608200000,42285.45,42350.0,42278.54,42328.6,621.8171
1703609100000,42328.59,42349.12,42246.97,42319.42,402.32643
1703610000000,42319.41,42350.0,42226.89,42325.52,453.79051
1703610900000,42325.52,42350.0,42136.36,42258.64,627.36994
1703611800000,42258.63,42270.0,41637.6,41979.25,1922.77912
1703612700000,41979.25,42049.6,41771.53,42009.99,1271.82748
1703613600000,42010.0,42147.04,41966.48,42049.33,709.17414
1703614500000,42049.33,42094.17,41860.0,41886.87,478.50625
1703615400000,41886.87,41995.0,41832.42,41993.02,488.10157
1703616300000,41993.01,42180.1,41993.01,42163.53,390.88111
1703617200000,42163.53,42290.0,42073.68,42232.14,613.69852
1703618100000,42232.13,42306.45,42215.23,42280.0,300.72185
1703619000000,42279.99,42285.0,42155.82,42186.59,220.60707
1703619900000,42186.59,42199.36,42084.04,42109.11,161.31059
1703620800000,42109.11,42158.57,42055.0,42128.87,236.23384
1703621700000,42128.88,42198.77,42082.57,42157.5,195.38414
1703622600000,42157.51,42186.54,42117.23,42186.53,161.29753
1703623500000,42186.53,42234.04,42111.32,42135.13,232.65168
1703624400000,42135.47,42252.76,42114.6,42243.95,227.8958
1703625300000,42243.94,42328.05,42231.1,42328.04,188.92499
1703626200000,42328.05,42329.85,42251.1,42292.74,225.31951
1703627100000,42292.74,42342.64,42253.18,42338.47,250.78361
1703628000000,42338.47,42442.0,42325.41,42442.0,399.62203
1703628900000,42441.99,42591.89,42436.27,42474.72,433.63533
1703629800000,42474.73,42500.0,42400.57,42443.65,240.019
1703630700000,42443.64,42482.52,42443.64,42469.99,123.66436
1703631600000,42470.0,42514.0,42443.49,42505.98,238.81273
1703632500000,42505.99,42520.0,42404.1,42422.47,326.76783
1703633400000,42422.46,42479.82,42416.0,42479.78,179.01204
1703634300000,42479.78,42530.09,42479.77,42508.93,233.05614
1703635200000,42508.93,42541.1,42450.12,42452.81,235.55994
1703636100000,42452.82,42470.0,42425.72,42464.59,206.9739
1703637000000,42464.59,42467.89,42400.0,42414.64,164.37539
1703637900000,42414.63,42453.89,42342.59,42353.79,186.02659
1703638800000,42353.8,42458.0,42333.34,42333.35,229.65808
1703639700000,42333.35,42411.1,42300.0,42375.64,193.16137
1703640600000,42375.64,42470.0,42364.01,42470.0,134.23836
1703641500000,42470.0,42485.0,42434.14,42457.98,369.84845
1703642400000,42457.98,42481.1,42389.02,42399.23,162.12877
1703643300000,42399.23,42451.99,42325.35,42351.1,188.23684
1703644200000,42351.1,42410.0,42270.0,42270.0,245.14585
1703645100000,42270.0,42335.99,42159.07,42215.98,455.3082
1703646000000,42215.99,42331.1,42215.98,42311.14,165.16729
1703646900000,42311.13,42328.31,42185.44,42210.01,167.13742
1703647800000,42210.0,42291.47,42098.69,42265.25,354.00078
1703648700000,42265.25,42283.25,42222.86,42234.66,153.087
1703649600000,42234.65,42280.0,42200.0,42280.0,152.23354
1703650500000,42280.0,42340.0,42279.99,42322.02,145.25217
1703651400000,42322.01,42332.21,42276.01,42304.0,118.31212
1703652300000,42304.0,42328.58,42245.28,42300.0,161.21519
1703653200000,42300.0,42430.2,42278.0,42414.01,287.81667
1703654100000,42414.02,42419.85,42330.0,42330.01,148.23898
1703655000000,42330.01,42379.64,42303.65,42342.0,117.74335
1703655900000,42341.99,42458.24,42334.1,42454.27,307.83703
1703656800000,42454.28,42485.0,42411.1,42471.09,321.55136
1703657700000,42471.09,42485.0,42441.1,42477.08,246.26956
1703658600000,42477.08,42542.0,42475.17,42502.01,349.17148
1703659500000,42502.01,42502.01,42426.01,42426.01,194.96312
1703660400000,42426.02,42450.0,42400.27,42412.59,223.65672
1703661300000,42412.58,42448.0,42394.4,42448.0,130.83943
1703662200000,42447.99,42485.0,42427.37,42485.0,152.88231
1703663100000,42484.99,42485.0,42448.0,42455.83,272.55835
1703664000000,42455.82,42467.78,42399.72,42435.56,252.47264
1703664900000,42435.55,42568.08,42421.1,42563.01,242.4822
1703665800000,42563.01,42740.0,42563.0,42730.15,528.8136
1703666700000,42730.16,42757.97,42630.0,42714.0,500.24293
1703667600000,42714.0,42730.0,42636.99,42671.11,186.88305
1703668500000,42671.12,42710.75,42628.01,42707.31,239.67492
1703669400000,42707.3,42720.0,42671.37,42713.78,208.39502
1703670300000,42713.77,42741.1,42686.91,42732.44,356.58777
1703671200000,42732.44,42741.1,42696.13,42708.0,334.2529
1703672100000,42708.01,43090.81,42708.0,43049.04,954.72427
1703673000000,43049.05,43202.8,43000.01,43198.01,889.06132
1703673900000,43198.0,43214.51,43092.25,43195.56,623.93788
1703674800000,43195.56,43220.0,43056.51,43137.99,656.37995
1703675700000,43138.0,43138.0,43017.34,43056.14,636.37583
